NetThrust_kN,CoreNozzleGrossThrust_kN,BypassNozzleGrossThrust_kN,Sp.FuelConsumption_g/(kN*s),SpecificThrust_m/s,CoreNozzleVel.V8_m/s,CoreNozzlePressureRatio,BypassNozzleVel.V18_m/s,BypassNozzlePressureRatio,BurnerEfficiency,EnginePressureRatioP5/P2,HPSpoolSpeed_RPM,LPSpoolSpeed_RPM,FuelFlow_kg/s,LPTExitPressureP5_kPA,LPTExitTemperatureT5_K,Isentr.HPCEfficiency
38.32259361,11.1619302,102.8046036,14.32962944,120.2281162,443.9818951,1.66254872,308.2114836,2.34018404,0.999528152,1.101427637,14944.83542,3257.286435,0.549148566,40.04132351,719.9938991,0.863785873
40.6885989,12.08477188,105.1817235,14.67538722,126.09405,470.3829791,1.727648686,309.2907178,2.375795875,0.999613754,1.144710557,14944.83542,3333.518631,0.597120944,41.61483169,754.5901321,0.831483034
37.556797,10.86536285,102.0175905,14.22866216,118.3226889,435.6818093,1.642126377,307.8650509,2.328392605,0.99949576,1.08783508,14944.83542,3232.723416,0.534382976,39.54717941,709.6835363,0.874751447
34.80749577,9.759853363,99.18179561,13.88805677,111.424255,406.2663202,1.567768983,306.6005837,2.285903658,0.999356343,1.038277342,14944.83542,3139.875417,0.483408477,37.74555635,676.8258527,0.912978941
39.30648727,11.54076857,103.8064883,14.4686841,122.671315,454.8088779,1.688983197,308.6585283,2.355193402,0.999566041,1.119011341,14944.83542,3288.775759,0.568713147,40.68056186,734.0486275,0.849866978
36.95445671,10.62668669,101.400244,14.14978188,116.8184353,429.1741636,1.62584998,307.5898601,2.319142802,0.999468362,1.076996924,14944.83542,3212.915317,0.522897502,39.15316884,702.0324094,0.883284933
38.0996946,11.07556605,102.5767108,14.29965117,119.6733569,441.5354526,1.656541898,308.1108355,2.336768908,0.999519012,1.097431486,14944.83542,3250.174939,0.544812343,39.89604734,716.9184443,0.866975792
34.68963151,9.71223761,99.05844766,13.87537236,111.1265487,404.9929739,1.56453432,306.5479085,2.284056657,0.999349594,1.036122048,14944.83542,3135.958282,0.481331554,37.66720276,675.5128272,0.914612964
43.00858326,13.04705959,107.3858062,15.04711284,131.8266568,497.4362224,1.797676377,310.3763892,2.408792871,0.999681857,1.191209928,14944.83542,3412.368821,0.647155005,43.30527081,790.3954544,0.803440261
35.57577402,10.06839173,99.98628479,13.97645501,113.3564876,414.3434591,1.588214428,306.9527617,2.297958234,0.999398989,1.051915223,14944.83542,3166.07518,0.497223205,38.24134816,685.4342002,0.902423069
40.02797085,11.8218319,104.5303689,14.57485564,124.4590366,462.8698531,1.7088434,308.9878951,2.366035077,0.99959168,1.13221476,14944.83542,3312.016332,0.583401897,41.16055922,744.6776329,0.840079765
37.05689541,10.6676666,101.5050156,14.1631393,117.0747131,430.2806458,1.628631112,307.63696,2.320713421,0.999473148,1.078849227,14944.83542,3216.327521,0.524841972,39.22050752,703.3060475,0.881842073
38.20499464,11.11660513,102.6840613,14.3136858,119.935708,442.7005014,1.659417599,308.1582115,2.338378049,0.999523367,1.099344053,14944.83542,3253.523444,0.546854289,39.96557685,718.3710572,0.86546881
41.73602675,12.5113659,106.1950112,14.83749974,128.6805563,482.42123,1.758428454,309.7749912,2.390974903,0.9996461,1.165155757,14944.83542,3368.244322,0.619258286,42.35809693,770.4510452,0.818531017
42.69489847,12.9135871,107.095963,14.99358851,131.0507387,493.7200833,1.787911682,310.2256261,2.404465321,0.999673347,1.184727451,14944.83542,3401.15323,0.640149739,43.06960669,785.4163887,0.807076943
34.50007564,9.637293532,98.85682321,13.85522558,110.6492799,403.0190115,1.55957275,306.4625754,2.281035643,0.999338572,1.03281213,14944.83542,3129.616496,0.478006331,37.54687391,673.4473188,0.917245747
41.45574875,12.39614648,105.9263362,14.79377168,127.9886996,479.1743642,1.750061103,309.6450052,2.386952779,0.999637739,1.159599262,14944.83542,3358.88279,0.613286882,42.15609598,766.1657936,0.821949766
37.59346548,10.87969959,102.0552856,14.2334754,118.4140615,436.0779367,1.643109884,307.8816405,2.328957434,0.999497371,1.088489815,14944.83542,3233.906285,0.535085666,39.57098164,710.1627866,0.874226681
38.7708818,11.33410103,103.2631993,14.39188719,121.3417981,448.8759146,1.674488917,308.4150448,2.347053569,0.999545838,1.109372146,14944.83542,3271.636378,0.557986157,40.33013837,726.2947008,0.857399267
35.39250517,9.9942168,99.79623379,13.95491093,112.8952457,412.3970471,1.583261923,306.8684643,2.295111396,0.9993891,1.048612959,14944.83542,3159.814476,0.493899257,38.1212976,683.3491279,0.904924842
41.35188205,12.35325701,105.8269577,14.77753258,127.7318385,477.9531182,1.746916718,309.5972842,2.385459762,0.999634578,1.157511942,14944.83542,3355.467336,0.611078784,42.08021353,764.562318,0.823248579
42.46186303,12.81496574,106.8791365,14.95470247,130.4745205,490.9630069,1.780678784,310.1148585,2.401223178,0.999666908,1.17992619,14944.83542,3392.982797,0.635004528,42.89506156,781.7473461,0.809811199
39.11541743,11.46706237,103.6130305,14.44105613,122.1972898,452.6912045,1.683810827,308.5715321,2.352295433,0.999558945,1.115571643,14944.83542,3282.653052,0.564867939,40.55551499,731.2641626,0.852538897
38.45403554,11.21249736,102.9392374,14.34771367,120.5548078,445.4151965,1.66605131,308.2710921,2.342200861,0.999533415,1.103758243,14944.83542,3261.49308,0.551727492,40.12605039,721.8239676,0.861906247
39.8609939,11.75634385,104.363861,14.54997858,124.0455265,460.9929054,1.704195834,308.9115554,2.36354151,0.999585895,1.129125542,14944.83542,3306.619496,0.579976607,41.04825372,742.1977303,0.842303734
37.40360022,10.80528518,101.8602356,14.2086086,117.9406186,434.0296384,1.638011971,307.7955123,2.326034547,0.999488959,1.085095834,14944.83542,3227.753686,0.531453116,39.44759682,707.701845,0.876936832
38.7014297,11.30747445,103.1922583,14.38213313,121.1693609,448.1167687,1.672639894,308.3834563,2.345991036,0.999543147,1.108141961,14944.83542,3269.411928,0.556609114,40.28541618,725.3084036,0.858383405
37.07611758,10.67533956,101.5246885,14.16565199,117.1227755,430.4882457,1.629152751,307.6457869,2.32100812,0.999474041,1.079196632,14944.83542,3216.966379,0.525207379,39.23313708,703.5463557,0.881570871
39.07176879,11.45024458,103.5687529,14.43478314,122.0889707,452.2084547,1.682632611,308.551672,2.351632157,0.999557306,1.114788055,14944.83542,3281.255395,0.563992509,40.52702843,730.6311967,0.8531522
36.89081455,10.60116357,101.3351237,14.1414916,116.6592119,428.4875974,1.624121752,307.5605348,2.318167446,0.999465362,1.07584574,14944.83542,3210.784005,0.521691144,39.11131869,701.2460413,0.884179047
37.99311348,11.03465507,102.4668007,14.2855287,119.4084992,440.3907655,1.653744576,308.0624225,2.335122696,0.999514545,1.095569101,14944.83542,3246.747374,0.542751713,39.82834217,715.4749227,0.868501947
41.36071152,12.35685102,105.8354961,14.77888615,127.7536197,478.05426,1.747175864,309.6013699,2.385587614,0.999634846,1.157684082,14944.83542,3355.760166,0.611265247,42.0864715,764.6958021,0.823140731
37.99376279,11.03490439,102.467477,14.28561601,119.410103,440.3976901,1.65376145,308.0627185,2.335132656,0.999514572,1.09558034,14944.83542,3246.768734,0.542764306,39.82875077,715.4836752,0.868492641
37.84655844,10.9780831,102.3158336,14.26627317,119.0440371,438.810792,1.649865147,307.9960203,2.33286105,0.999508328,1.09298658,14944.83542,3242.039021,0.539929341,39.73445716,713.5062306,0.870602911
43.46585149,13.24246954,107.8052608,15.12810153,132.9576069,502.8226251,1.811804228,310.6009871,2.415036945,0.999693988,1.200593223,14944.83542,3429.311782,0.657555815,43.64639133,797.7246694,0.798217688
39.93289095,11.78450965,104.4356315,14.56066982,124.2235918,461.8002496,1.706193412,308.9444156,2.364616354,0.999588395,1.13045336,14944.83542,3308.941668,0.58144964,41.09652524,743.2638958,0.841343641
36.07916204,10.27251485,100.5052496,14.03762522,114.6223365,419.7113938,1.60187857,307.1854831,2.305732208,0.999425348,1.061025017,14944.83542,3183.302968,0.506465755,38.57252582,691.293365,0.895524524
38.34266883,11.16965839,102.8251731,14.33238094,120.2780233,444.2006948,1.663083787,308.2205836,2.340492245,0.99952896,1.101783678,14944.83542,3257.928765,0.549541736,40.05426702,720.2725442,0.863498567
38.35655109,11.17500132,102.8393973,14.3342863,120.31253,444.3520037,1.663453703,308.2268776,2.340705323,0.999529518,1.102029824,14944.83542,3258.373089,0.549813785,40.06321543,720.4654373,0.863299908
37.74162561,10.9373933,102.2077907,14.25265246,118.7829351,437.6777837,1.647071237,307.9485674,2.331242285,0.999503816,1.091126773,14944.83542,3238.668804,0.537918273,39.6668457,712.1106743,0.872107982
36.38977684,10.3988449,100.8231602,14.07689814,115.4027096,423.0681917,1.610410438,307.3292001,2.310496515,0.999441039,1.06671067,14944.83542,3193.884966,0.512255182,38.77922215,695.0452799,0.89121138
40.865948,12.15520581,105.3566359,14.70304215,126.5313019,472.3599499,1.732586326,309.3733831,2.378421143,0.999619488,1.147994157,14944.83542,3339.419856,0.600853756,41.73420376,757.2418327,0.829227333
37.4856277,10.83749829,101.9444484,14.21932738,118.1452684,434.9141613,1.640213585,307.8327826,2.327296509,0.999492612,1.086561675,14944.83542,3230.419676,0.533020412,39.500886,708.7581855,0.87576868
35.27563095,9.947091391,99.67454427,13.94141491,112.6010517,411.1623797,1.580124762,306.8148342,2.293288593,0.999382712,1.046520828,14944.83542,3155.829018,0.491792207,38.04524023,682.0336022,0.906516934
38.09121041,11.07231049,102.5679702,14.29852225,119.6522695,441.4441778,1.656319019,308.1069815,2.33663788,0.999518658,1.097283107,14944.83542,3249.902458,0.54464802,39.89065317,716.8029997,0.867097408
41.48510999,12.40818142,105.9545723,14.79831592,128.0611724,479.5138272,1.750934368,309.6585868,2.38737551,0.999638624,1.16017919,14944.83542,3359.858573,0.613909764,42.1771787,766.6130483,0.821591377
37.38491065,10.79791427,101.8409416,14.20608875,117.8941797,433.8280117,1.637510573,307.7869335,2.325745932,0.999488125,1.084761933,14944.83542,3227.134488,0.531093359,39.43545814,707.4611906,0.877196378
37.79092996,10.95652824,102.2585562,14.25903528,118.9056304,438.2101519,1.648385191,307.9708566,2.332002895,0.999505941,1.092001425,14944.83542,3240.252425,0.538862204,39.6986428,712.764767,0.87140111
39.40478099,11.57875775,103.9057621,14.48299909,122.9150879,455.9012441,1.691654866,308.7033186,2.356680473,0.999569643,1.120787873,14944.83542,3291.928874,0.570699407,40.74514592,735.4890685,0.848501431
39.60463977,11.65629946,104.1069941,14.5121945,123.4104965,458.1271473,1.697122285,308.7944691,2.359694487,0.999576856,1.124423044,14944.83542,3298.352957,0.574750235,40.87729902,738.4208345,0.845754039
36.19361968,10.31913663,100.6224525,14.05201097,114.9100227,420.948793,1.605026276,307.2384214,2.307488828,0.999431184,1.063122702,14944.83542,3187.207115,0.508593141,38.64878511,692.667479,0.893937341
37.27728544,10.7553828,101.7305914,14.19197423,117.6255191,432.6648737,1.634607144,307.737856,2.324092647,0.99948327,1.08282871,14944.83542,3223.60928,0.529038274,39.36517773,706.0856192,0.878724743
35.83109674,10.17202349,100.2497911,14.00719545,113.9988856,417.0692723,1.595153348,307.0705782,2.301907203,0.999412512,1.056541305,14944.83542,3174.807161,0.501893175,38.40952486,688.3862952,0.89892425
37.90071906,10.99902904,102.3716047,14.27337452,119.1787652,439.3952802,1.651302691,308.020539,2.333696709,0.999510638,1.093943517,14944.83542,3243.778345,0.540971158,39.76924565,714.2313496,0.869825971
38.03236134,11.04974098,102.5072653,14.29071639,119.5060493,440.8126577,1.654776786,308.0802391,2.335728794,0.999516195,1.096256301,14944.83542,3248.009255,0.54350969,39.85332466,716.0053503,0.867939792
37.2182696,10.73196583,101.6701547,14.18422252,117.4780968,432.0263156,1.633010905,307.710895,2.323187226,0.999480581,1.081765795,14944.83542,3221.668007,0.527912218,39.3265365,705.3350429,0.879562265
37.38827634,10.79924116,101.8443948,14.20653039,117.9025775,433.8643779,1.637601229,307.7884659,2.325797662,0.999488276,1.084822293,14944.83542,3227.244396,0.531157684,39.43765248,707.5044012,0.877148519
36.67961069,10.51631415,101.1187524,14.11392576,116.1306239,426.2149572,1.618390714,307.4628666,2.314927335,0.999455241,1.072027157,14944.83542,3203.660826,0.517693302,38.97249785,698.6259097,0.887151226
39.92935948,11.7831252,104.4321086,14.56014382,124.2148464,461.7605708,1.706095186,308.9428012,2.364563602,0.999588273,1.130388069,14944.83542,3308.827536,0.581377217,41.09415166,743.211475,0.841390708
40.95248416,12.19133483,105.4391362,14.71623521,126.7461685,473.3959269,1.735287903,309.4124956,2.379652945,0.999622206,1.149786175,14944.83542,3342.229003,0.602666389,41.79935082,758.5541735,0.828162369
41.01258862,12.21528734,105.4982199,14.72559777,126.8942396,474.0639922,1.736967188,309.4406245,2.380538531,0.999624105,1.150902914,14944.83542,3344.244868,0.603934884,41.83994877,759.4483976,0.827417127
38.36471173,11.17814086,102.8477654,14.33540873,120.332804,444.4408874,1.663670878,308.2305795,2.340830525,0.999529846,1.102174327,14944.83542,3258.634764,0.549973823,40.06846868,720.5779958,0.863183153
38.03801905,11.05191308,102.5131004,14.29146526,119.520109,440.873411,1.654925291,308.0828087,2.335816179,0.999516432,1.096355173,14944.83542,3248.191229,0.543619028,39.85691904,716.0819016,0.867858795
37.74285069,10.9378691,102.209052,14.25281067,118.785984,437.6910115,1.647103911,307.9491211,2.331261184,0.999503869,1.091148523,14944.83542,3238.708154,0.537941705,39.66763639,712.1268905,0.872090426
40.73387261,12.10304454,105.225926,14.68232959,126.2060041,470.9008876,1.728962652,309.3115351,2.376457839,0.999615215,1.145583472,14944.83542,3335.005712,0.598068143,41.64656565,755.2684319,0.830913014
37.71264289,10.92613199,102.1779484,14.24891532,118.7108011,437.3648681,1.646297921,307.9354711,2.330795174,0.999502562,1.090612004,14944.83542,3237.737799,0.537364255,39.64813175,711.7275909,0.872523162
35.20052551,9.916889475,99.59613994,13.93286162,112.411966,410.3716634,1.578117099,306.7804412,2.292114367,0.999378576,1.045181843,14944.83542,3153.272569,0.490444051,37.99656275,681.1943017,0.907538317
36.93751467,10.61988789,101.3828757,14.14756799,116.7761177,428.9912626,1.625389522,307.5820604,2.318884118,0.999467565,1.076690203,14944.83542,3212.34566,0.522576,39.14201832,701.8221084,0.88352276
37.9482108,11.01735821,102.4205309,14.2796112,119.2968622,439.9072323,1.652559495,308.042059,2.334429567,0.99951265,1.09478017,14944.83542,3245.304395,0.541885696,39.79966134,714.8695575,0.869145383
41.95735199,12.60295599,106.4056896,14.87257628,129.2270493,484.9975708,1.765096562,309.8781926,2.394129642,0.99965257,1.16958339,14944.83542,3375.713324,0.624013918,42.5190592,773.8593763,0.815854851
34.24771649,9.537867378,98.58743322,13.82930446,110.0130552,400.3771475,1.552952179,306.3501906,2.276997092,0.999323672,1.028396611,14944.83542,3121.282109,0.473622098,37.38635205,670.7040561,0.920784239
41.27808788,12.3232065,105.7555753,14.76621905,127.5497813,477.1066196,1.744749352,309.5631925,2.384391513,0.999632326,1.15607227,14944.83542,3353.024242,0.609521287,42.02787563,763.4455463,0.824152772
37.01984137,10.6528602,101.4670949,14.15829828,116.982056,429.8804975,1.627625035,307.6199342,2.320145507,0.999471422,1.078179176,14944.83542,3215.093994,0.524137956,39.19614848,702.8439559,0.882364432
41.36238775,12.3575335,105.8371171,14.77914329,127.7577542,478.0734641,1.747225075,309.6021456,2.385611872,0.999634897,1.15771677,14944.83542,3355.815806,0.611300656,42.08765985,764.7211472,0.823120264
36.95670116,10.62757533,101.4025095,14.15006864,116.8241147,429.19823,1.62591022,307.5908973,2.319178218,0.999468467,1.077037047,14944.83542,3212.987413,0.522939858,39.1546275,702.0602575,0.883253038
38.33396148,11.16630649,102.8162523,14.33118701,120.2563765,444.1057784,1.662851686,308.2166365,2.340358566,0.999528609,1.101629235,14944.83542,3257.650196,0.549371171,40.04865242,720.1516319,0.863623194
37.85034682,10.97954945,102.3197346,14.26676742,119.0534616,438.8516835,1.649965798,307.9977347,2.332919496,0.99950849,1.093053581,14944.83542,3242.160697,0.540002095,39.7368929,713.5568495,0.870548536
40.72444196,12.09923404,105.2167257,14.68088306,126.182683,470.7929171,1.72868845,309.307199,2.376320054,0.999614912,1.145401314,14944.83542,3334.695874,0.59787077,41.63994351,755.1271389,0.83103157
39.53509624,11.6291755,104.0371766,14.50205372,123.2381293,457.3504123,1.695204191,308.7627745,2.358648818,0.999574366,1.123147898,14944.83542,3296.116501,0.573340089,40.83094232,737.403349,0.846703425
43.80856619,13.40107923,108.0963342,15.19262601,133.8214259,507.4400009,1.824431327,310.7624329,2.419468029,0.999702948,1.208949288,14944.83542,3441.424885,0.665567162,43.95016787,803.6799283,0.794008164
37.16341468,10.71013226,101.6140364,14.17706502,117.3409971,431.4318556,1.631519408,307.6858117,2.322346519,0.999478071,1.080772715,14944.83542,3219.858994,0.526868146,39.29043404,704.6425298,0.880337733
42.89250687,12.99756901,107.2788301,15.02713591,131.5394891,496.0604711,1.79405961,310.3203596,2.407196397,0.999678728,1.188808774,14944.83542,3408.187522,0.64455153,43.2179792,788.547445,0.804780339
34.43590095,9.611908016,98.78852145,13.84854936,110.4875257,402.3456866,1.557881727,306.433905,2.280012126,0.999334806,1.03168435,14944.83542,3127.487702,0.476887274,37.50587459,672.74757,0.918144209
36.72695304,10.53535094,101.1672508,14.1200973,116.2491963,426.7239649,1.619673147,307.4847988,2.315654756,0.999457531,1.072881828,14944.83542,3205.260919,0.51858815,39.00356857,699.2169459,0.886484097
42.96288729,13.02756477,107.343732,15.03922486,131.7135962,496.8946224,1.796252414,310.3542965,2.408164961,0.999680628,1.190264548,14944.83542,3410.71851,0.646128522,43.27090246,789.6671967,0.803967034
37.45226672,10.82440042,101.9101974,14.21496387,118.0620555,434.5539915,1.639317328,307.8176413,2.326783431,0.99949113,1.085964976,14944.83542,3229.336866,0.532382618,39.47919362,708.3274255,0.876244315
38.94817028,11.40265294,103.4432121,14.41709854,121.7821862,450.8435772,1.67930267,308.4954582,2.349751459,0.999552628,1.112573312,14944.83542,3277.299206,0.561519609,40.44651363,728.8456606,0.854894183
35.79470007,10.15722693,100.2123087,14.00276263,113.9073411,416.6794274,1.59416066,307.0537664,2.301345737,0.999410602,1.05587956,14944.83542,3173.56181,0.501224688,38.38546776,687.9618628,0.899424041
